week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,rest_diff,travel_miles,rating_gap,injury_adjustment,future_scarcity_bonus,team_total_dvoa,opp_total_dvoa,sv_win,sv_home,sv_rest,sv_rating,sv_dvoa,sv_injury,sv_holiday,max_future_prob,future_depth_ge55,opportunity_delta,OD_norm,FD_norm,future_scarcity_boost_raw,future_scarcity_boost,sv_scarcity
6,2025-10-12 00:00:00,1:00 PM,TB,SF,Home,,6,False,False,True,False,False,False,,,,0.5427435387673957,,,,Low,,-130.0,,0.5427435387673957,,,,,,,0.0,,,,0.3530815109343937,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7768331562167907,5,-0.23408961744939505,0.0,0.0,0.0,0.0,0.0
7,2025-10-20 00:00:00,7:00 PM,TB,DET,Away,,8,False,False,True,False,False,False,,,,0.3630958183058778,,,,Low,,164.0,,0.3630958183058778,,,,,,,0.0,,,,0.09177573571764042,0.0,0.06666666666666667,,0.0,0.0,0.0,0.7768331562167907,5,-0.41373733791091294,0.0,0.0,0.0,0.0,0.0
8,2025-10-26 00:00:00,4:05 PM,TB,NO,Away,,5,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.016666666666666666,,0.0,0.0,0.0,0.7768331562167907,5,-0.2768331562167907,0.0,0.0,0.0,0.0,0.0
10,2025-11-09 00:00:00,1:00 PM,TB,NE,Home,,13,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,,0.6636481241914618,,,,,,,0.0,,,,0.5289427260966717,0.1,0.1,,0.0,0.0,0.0,0.7768331562167907,4,-0.11318503202532892,0.17362993594934217,0.0,0.1041779615696053,0.08681496797467109,0.08681496797467109
11,2025-11-16 00:00:00,1:00 PM,TB,BUF,Away,,7,False,False,True,False,False,False,,,,0.3249687530045188,,,,Low,,195.0,,0.3249687530045188,,,,,,,0.0,,,,0.03631818618839096,0.0,0.05,,0.0,0.0,0.0,0.7768331562167907,4,-0.45186440321227195,0.0,0.0,0.0,0.0,0.0
12,2025-11-23 00:00:00,8:20 PM,TB,LAR,Away,,7,False,False,True,False,False,False,,,,0.4279403644395361,,,,Low,,124.0,,0.4279403644395361,,,,,,,0.0,,,,0.18609507554841614,0.0,0.05,,0.0,0.0,0.0,0.7768331562167907,4,-0.34889279177725463,0.0,0.0,0.0,0.0,0.0
13,2025-11-30 00:00:00,1:00 PM,TB,ARI,Home,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7768331562167907,3,-0.154366604355617,0.09126679128876602,0.0,0.054760074773259615,0.04563339564438301,0.04563339564438301
14,2025-12-07 00:00:00,1:00 PM,TB,NO,Home,,7,False,False,True,False,False,False,,,,0.7768331562167907,,,,Low,,-425.0,,0.7768331562167907,,,,,,,0.0,,,,0.6935754999516957,0.1,0.05,,0.0,0.0,0.0,0.7335423197492164,2,0.04329083646757437,0.48658167293514876,0.33333333333333337,0.12,0.1,0.1
15,2025-12-11 00:00:00,8:15 PM,TB,ATL,Home,,4,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,,0.6750312469954812,,,,,,,0.0,,,,0.5454999956297909,0.1,0.0,,0.0,0.0,0.0,0.7335423197492164,1,-0.05851107275373513,0.28297785449252977,0.6666666666666667,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,TB,CAR,Away,,9,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.08333333333333334,,0.0,0.0,0.0,0.7335423197492164,1,-0.23354231974921635,0.0,0.6666666666666667,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,TB,MIA,Away,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,,0.5260865852617197,,,,,,,0.0,,,,0.3288532149261378,0.0,0.05,,0.0,0.0,0.0,0.7335423197492164,1,-0.20745573448749666,0.0,0.6666666666666667,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,TB,CAR,Home,,7,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,,0.7335423197492164,,,,,,,0.0,,,,0.6306070105443147,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.7335423197492164,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,4:05 PM,TEN,DEN,Away,,7,False,False,True,False,False,False,,,,0.2360248447204969,,,,Low,,310.0,,0.2360248447204969,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.37321138973776247,0.0,0.6666666666666667,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,TEN,LAR,Home,,6,False,False,True,False,False,False,,,,0.3249687530045188,,,,Low,,195.0,,0.3249687530045188,,,,,,,0.0,,,,0.03631818618839096,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6092362344582594,1,-0.2842674814537406,0.0,0.6666666666666667,0.12,0.1,0.1
3,2025-09-21 00:00:00,1:00 PM,TEN,IND,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,,0.3775334481388264,,,,,,,0.0,,,,0.11277592456556568,0.1,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.23170278631943297,0.0,0.6666666666666667,0.12,0.1,0.1
4,2025-09-28 00:00:00,1:00 PM,TEN,HOU,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.10923623445825936,0.1815275310834813,0.6666666666666667,0.12,0.1,0.1
5,2025-10-05 00:00:00,4:05 PM,TEN,ARI,Away,,7,False,False,True,False,False,False,,,,0.3249687530045188,,,,Low,,195.0,,0.3249687530045188,,,,,,,0.0,,,,0.03631818618839096,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.2842674814537406,0.0,0.6666666666666667,0.12,0.1,0.1
6,2025-10-12 00:00:00,4:05 PM,TEN,LV,Away,,7,False,False,True,False,False,False,,,,0.3907637655417407,,,,Low,,145.0,,0.3907637655417407,,,,,,,0.0,,,,0.1320200226061683,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.21847246891651867,0.0,0.6666666666666667,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,TEN,NE,Home,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6092362344582594,1,-0.14170376692579184,0.11659246614841634,0.6666666666666667,0.12,0.1,0.1
8,2025-10-26 00:00:00,4:25 PM,TEN,IND,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.10923623445825936,0.1815275310834813,0.6666666666666667,0.12,0.1,0.1
9,2025-11-02 00:00:00,1:00 PM,TEN,LAC,Home,,6,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,,0.3425247738043946,,,,,,,0.0,,,,0.06185421644275581,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6092362344582594,1,-0.26671146065386475,0.0,0.6666666666666667,0.12,0.1,0.1
11,2025-11-16 00:00:00,1:00 PM,TEN,HOU,Home,,14,False,False,True,False,False,False,,,,0.4066302458405761,,,,Low,,136.0,,0.4066302458405761,,,,,,,0.0,,,,0.15509853940447438,0.1,0.1,,0.0,0.0,0.0,0.6092362344582594,1,-0.20260598861768325,0.0,0.6666666666666667,0.12,0.1,0.1
12,2025-11-23 00:00:00,1:00 PM,TEN,SEA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.14170376692579184,0.11659246614841634,0.6666666666666667,0.12,0.1,0.1
13,2025-11-30 00:00:00,1:00 PM,TEN,JAX,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,,0.355270821199767,,,,,,,0.0,,,,0.08039392174511564,0.1,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.25396541325849237,0.0,0.6666666666666667,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,TEN,CLE,Away,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.14170376692579184,0.11659246614841634,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,4:25 PM,TEN,SF,Away,,7,False,False,True,False,False,False,,,,0.2522172949002217,,,,Low,,280.0,,0.2522172949002217,,,,,,,0.0,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.6092362344582594,1,-0.35701893955803765,0.0,0.6666666666666667,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,TEN,KC,Home,,6,False,False,True,False,False,False,,,,0.2742474916387959,,,,Low,,250.0,,0.2742474916387959,,,,,,,0.0,,,,0.0,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6092362344582594,1,-0.33498874281946345,0.0,0.6666666666666667,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,TEN,NO,Home,,7,False,False,True,False,False,False,,,,0.6092362344582594,,,,Low,,-175.0,,0.6092362344582594,,,,,,,0.0,,,,0.44979815921201366,0.1,0.05,,0.0,0.0,0.0,0.5,0,0.10923623445825936,0.6184724689165187,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,TEN,JAX,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,WSH,NYG,Home,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.05,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
2,2025-09-11 00:00:00,8:15 PM,WSH,GB,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
3,2025-09-21 00:00:00,1:00 PM,WSH,LV,Home,,9,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.08333333333333334,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
4,2025-09-28 00:00:00,1:00 PM,WSH,ATL,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
5,2025-10-05 00:00:00,4:25 PM,WSH,LAC,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
6,2025-10-13 00:00:00,8:15 PM,WSH,CHI,Home,,8,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.06666666666666667,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
7,2025-10-19 00:00:00,4:25 PM,WSH,DAL,Away,,5,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.016666666666666666,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
8,2025-10-27 00:00:00,8:15 PM,WSH,KC,Away,,8,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.06666666666666667,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
9,2025-11-02 00:00:00,8:20 PM,WSH,SEA,Home,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
10,2025-11-09 00:00:00,4:25 PM,WSH,DET,Home,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
11,2025-11-16 00:00:00,9:30 AM,WSH,MIA,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
13,2025-11-30 00:00:00,8:20 PM,WSH,DEN,Home,,14,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.1,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
14,2025-12-07 00:00:00,1:00 PM,WSH,MIN,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,WSH,NYG,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
16,2025-12-20 00:00:00,1:00 PM,WSH,PHI,Home,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.03333333333333333,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
17,2025-12-25 00:00:00,1:00 PM,WSH,DAL,Home,Christmas,5,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.016666666666666666,,0.0,0.0,-0.03,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,WSH,PHI,Away,,10,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.1,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
